"REF_DATE","GEO","DGUID","Statistic","Household type","Household expenditures, summary-level categories","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other owned properties","Dollars","81","units","0","v64474871","1.1.3.79","615","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Accommodation away from home","Dollars","81","units","0","v64474872","1.1.3.80","1193","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Hotels and motels","Dollars","81","units","0","v64474873","1.1.3.81","715","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other accommodation away from home","Dollars","81","units","0","v64474874","1.1.3.82","478","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Household operations","Dollars","81","units","0","v54530255","1.1.3.12","5698","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Communications","Dollars","81","units","0","v54530256","1.1.3.13","3343","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Telephone","Dollars","81","units","0","v64474875","1.1.3.83","1881","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Landline telephone services","Dollars","81","units","0","v64474876","1.1.3.84","222","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Cell phone and pager services","Dollars","81","units","0","v64474877","1.1.3.85","1397","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Purchase of telephones and equipment","Dollars","81","units","0","v64474878","1.1.3.86","262","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Internet access services","Dollars","81","units","0","v64474879","1.1.3.87","1087","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Digital services","Dollars","81","units","0","v64474880","1.1.3.88","250","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Postal, courier, delivery and other communication services","Dollars","81","units","0","v1234867386","1.1.3.324","125","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Domestic and other custodial services (excluding child care)","Dollars","81","units","0","v64474882","1.1.3.90","190","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Pet expenses","Dollars","81","units","0","v64474883","1.1.3.91","822","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Pet food and pet-related goods","Dollars","81","units","0","v1565116426","1.1.3.365","407","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Purchase of pets","Dollars","81","units","0","v1565116427","1.1.3.366","47","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Veterinarian and other services","Dollars","81","units","0","v64474886","1.1.3.94","368","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Household cleaning supplies and equipment","Dollars","81","units","0","v64474887","1.1.3.95","268","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Detergent and other soaps","Dollars","81","units","0","v64474888","1.1.3.96","125","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Cleaning equipment (non-electric)","Dollars","81","units","0","v64474890","1.1.3.98","12","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other household cleaning supplies","Dollars","81","units","0","v64474889","1.1.3.97","130","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Paper, plastic and foil supplies","Dollars","81","units","0","v64474891","1.1.3.99","345","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Stationery (excluding school supplies)","Dollars","81","units","0","v64474892","1.1.3.100","88","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other paper supplies","Dollars","81","units","0","v64474893","1.1.3.101","206","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Plastic and foil supplies","Dollars","81","units","0","v64474894","1.1.3.102","51","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Garden supplies and services","Dollars","81","units","0","v64474895","1.1.3.103","546","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds","Dollars","81","units","0","v64474896","1.1.3.104","239","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners","Dollars","81","units","0","v64474897","1.1.3.105","66","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Groundskeeping services, snow and garbage removal","Dollars","81","units","0","v64474898","1.1.3.106","241","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other household supplies","Dollars","81","units","0","v64474899","1.1.3.107","159","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Child care","Dollars","81","units","0","v64474900","1.1.3.108","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Child care outside the home","Dollars","81","units","0","v64474901","1.1.3.109","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Child care in the home (regular and occasional)","Dollars","81","units","0","v64474902","1.1.3.110","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Household furnishings and equipment","Dollars","81","units","0","v54530257","1.1.3.14","3645","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Household furnishings","Dollars","81","units","0","v54530258","1.1.3.15","1664","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Furniture","Dollars","81","units","0","v64474903","1.1.3.111","1084","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Rugs, mats and underpadding","Dollars","81","units","0","v64474904","1.1.3.112","114","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Works of art, carvings and other decorative ware","Dollars","81","units","0","v1234867392","1.1.3.325","152","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Linens","Dollars","81","units","0","v64474906","1.1.3.114","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other household furnishings (curtains, mirrors and picture frames)","Dollars","81","units","0","v64474907","1.1.3.115","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Household equipment","Dollars","81","units","0","v54530259","1.1.3.16","1685","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Household appliances","Dollars","81","units","0","v54530260","1.1.3.17","762","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Refrigerators and freezers","Dollars","81","units","0","v64474908","1.1.3.116","156","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Microwave ovens and cooking appliances","Dollars","81","units","0","v1234867390","1.1.3.326","169","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Washers, dryers and dishwashers","Dollars","81","units","0","v1234867391","1.1.3.327","145","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Room air conditioners, portable humidifiers and dehumidifiers","Dollars","81","units","0","v64474913","1.1.3.121","111","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other electric equipment and appliances (including parts and attachments)","Dollars","81","units","0","v64474914","1.1.3.122","181","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other household equipment","Dollars","81","units","0","v64474915","1.1.3.123","923","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Home and workshop tools and equipment","Dollars","81","units","0","v64474916","1.1.3.124","186","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Lawn, garden and snow-removal equipment and tools","Dollars","81","units","0","v64474917","1.1.3.125","258","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Non-electric kitchen and cooking equipment","Dollars","81","units","0","v64474918","1.1.3.126","157","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other household equipment, parts and accessories","Dollars","81","units","0","v64474919","1.1.3.127","322","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Maintenance, rental, repairs and services related to household furnishings and equipment","Dollars","81","units","0","v64474920","1.1.3.128","192","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Services related to household furnishings and equipment","Dollars","81","units","0","v64474921","1.1.3.129","104","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Rental of heating equipment","Dollars","81","units","0","v64474922","1.1.3.130","43","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Home security services","Dollars","81","units","0","v64474923","1.1.3.131","61","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Clothing and accessories","Dollars","81","units","0","v54530261","1.1.3.18","2452","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Women's and girls' wear (women and girls aged 14 years and over)","Dollars","81","units","0","v1234867385","1.1.3.328","1026","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Clothing (women and girls aged 14 years and over)","Dollars","81","units","0","v1234867383","1.1.3.329","773","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Footwear (women and girls aged 14 years and over)","Dollars","81","units","0","v1234867384","1.1.3.330","253","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Men's and boys' wear (men and boys aged 14 years and over)","Dollars","81","units","0","v1234867382","1.1.3.331","677","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Clothing (men and boys aged 14 years and over)","Dollars","81","units","0","v1234867380","1.1.3.332","496","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Footwear (men and boys aged 14 years and over)","Dollars","81","units","0","v1234867381","1.1.3.333","180","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Children's wear (children under 14 years of age)","Dollars","81","units","0","v1234867379","1.1.3.334","56","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Clothing and cloth diapers (children under 14 years of age)","Dollars","81","units","0","v1234867377","1.1.3.335","48","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Footwear (children under 14 years of age)","Dollars","81","units","0","v1234867378","1.1.3.336","8","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Athletic footwear","Dollars","81","units","0","v1234867376","1.1.3.337","149","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Accessories","Dollars","81","units","0","v1234867375","1.1.3.338","118","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Watches and jewellery","Dollars","81","units","0","v1234867374","1.1.3.339","205","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Clothing material, yarn, thread and other notions","Dollars","81","units","0","v64474946","1.1.3.154","53","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Clothing services","Dollars","81","units","0","v64474947","1.1.3.155","168","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Laundromats, dry-cleaning and laundry services","Dollars","81","units","0","v1234867373","1.1.3.340","60","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Services for clothing, footwear and jewellery","Dollars","81","units","0","v64474950","1.1.3.158","109","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Transportation","Dollars","81","units","0","v54530266","1.1.3.23","12702","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Private transportation","Dollars","81","units","0","v54530267","1.1.3.24","10958","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Private use automobiles, vans and trucks","Dollars","81","units","0","v64474951","1.1.3.159","5189","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Purchase of automobiles, vans and trucks","Dollars","81","units","0","v64474952","1.1.3.160","4850","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Automobiles (purchase)","Dollars","81","units","0","v64474953","1.1.3.161","1468","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Vans (including mini-vans, purchase)","Dollars","81","units","0","v64474954","1.1.3.162","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Trucks (including sport utility vehicles, purchase)","Dollars","81","units","0","v64474955","1.1.3.163","3149","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Accessories for automobiles, vans and trucks","Dollars","81","units","0","v64474956","1.1.3.164","35","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Fees for leased automobiles, vans and trucks","Dollars","81","units","0","v64474957","1.1.3.165","304","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Regular fees for leased automobiles, vans and trucks","Dollars","81","units","0","v64474958","1.1.3.166","275","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Regular fees for leased automobiles","Dollars","81","units","0","v64474959","1.1.3.167","91","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Regular fees for leased vans and trucks","Dollars","81","units","0","v64474960","1.1.3.168","184","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other costs for leased automobiles, vans and trucks (include down payment and closing costs)","Dollars","81","units","0","v64474961","1.1.3.169","29","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Rented automobiles, vans and trucks","Dollars","81","units","0","v64474962","1.1.3.170","92","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Automobile, van and truck operations","Dollars","81","units","0","v64474963","1.1.3.171","5676","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Registration fees for automobiles, vans and trucks (including insurance if part of registration)","Dollars","81","units","0","v64474964","1.1.3.172","483","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Private and public vehicle insurance premiums","Dollars","81","units","0","v64474965","1.1.3.173","1135","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Tires, batteries, and other parts and supplies for vehicles","Dollars","81","units","0","v64474966","1.1.3.174","344","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Maintenance and repairs of vehicles","Dollars","81","units","0","v64474967","1.1.3.175","965","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Vehicle operation, security and communication services","Dollars","81","units","0","v1234867412","1.1.3.341","59","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Gas and other fuels (all vehicles and tools)","Dollars","81","units","0","v64474969","1.1.3.177","2417","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Charging expenses for electric vehicles","Dollars","81","units","0","v1670640693","1.1.3.368","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Parking (excluding parking fees included in rent and traffic and parking tickets)","Dollars","81","units","0","v64474971","1.1.3.179","224","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Drivers' licences and tests, and driving lessons","Dollars","81","units","0","v64474972","1.1.3.180","49","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Drivers' licences and tests","Dollars","81","units","0","v64474973","1.1.3.181","42","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Driving lessons","Dollars","81","units","0","v64474974","1.1.3.182","7","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Public transportation","Dollars","81","units","0","v54530268","1.1.3.25","1744","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","City or commuter bus, subway, streetcar and commuter train","Dollars","81","units","0","v64474975","1.1.3.183","136","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Taxi (including tips)","Dollars","81","units","0","v64474976","1.1.3.184","61","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Peer-to-peer ride services","Dollars","81","units","0","v1234867410","1.1.3.342","98","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other local passenger transportation","Dollars","81","units","0","v64474977","1.1.3.185","45","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Airplane","Dollars","81","units","0","v64474978","1.1.3.186","1204","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Inter-city bus","Dollars","81","units","0","v64474979","1.1.3.187","7","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other inter-city passenger transportation services","Dollars","81","units","0","v64474980","1.1.3.188","67","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Household moving and storage services","Dollars","81","units","0","v1234867411","1.1.3.343","127","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Health care","Dollars","81","units","0","v54530269","1.1.3.26","3607","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Direct health care costs to household","Dollars","81","units","0","v54530270","1.1.3.27","2646","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Prescribed medicines, pharmaceutical products and cannabis for medical use","Dollars","81","units","0","v1234867389","1.1.3.344","616","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Prescribed medicines and pharmaceutical products","Dollars","81","units","0","v64474982","1.1.3.190","602","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Cannabis for medical use","Dollars","81","units","0","v1234867388","1.1.3.345","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Non-prescribed medicines, pharmaceutical products, health care supplies and equipment","Dollars","81","units","0","v64474983","1.1.3.191","794","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Health care services","Dollars","81","units","0","v64474984","1.1.3.192","283","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Health care practitioners (excluding general practitioners and specialists)","Dollars","81","units","0","v64474985","1.1.3.193","189","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Health care by general practitioners and specialists","Dollars","81","units","0","v64474986","1.1.3.194","58","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Weight control programs, smoking cessation programs and other medical services","Dollars","81","units","0","v64474987","1.1.3.195","24","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Hospital care, nursing homes and other residential care facilities","Dollars","81","units","0","v64474988","1.1.3.196","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Eye-care goods and services","Dollars","81","units","0","v64474989","1.1.3.197","347","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Prescription eye wear","Dollars","81","units","0","v64474990","1.1.3.198","215","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Non-prescription eye wear and other eye-care goods","Dollars","81","units","0","v64474991","1.1.3.199","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Eye-care services (e.g. surgery, exams)","Dollars","81","units","0","v64474992","1.1.3.200","75","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Dental services","Dollars","81","units","0","v64474993","1.1.3.201","606","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Private health insurance plan premiums","Dollars","81","units","0","v64474995","1.1.3.203","960","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Private health and dental plan premiums","Dollars","81","units","0","v1234867387","1.1.3.346","828","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Accident or disability insurance premiums","Dollars","81","units","0","v64474998","1.1.3.206","132","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Personal care","Dollars","81","units","0","v54530272","1.1.3.29","1856","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Personal care products","Dollars","81","units","0","v64474999","1.1.3.207","780","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Hair care products","Dollars","81","units","0","v64475000","1.1.3.208","91","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Makeup, skin care, manicure and fragrance products","Dollars","81","units","0","v64475001","1.1.3.209","370","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Makeup, skin care and manicure products","Dollars","81","units","0","v64475002","1.1.3.210","357","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Fragrance products","Dollars","81","units","0","v64475003","1.1.3.211","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Personal deodorants","Dollars","81","units","0","v64475004","1.1.3.212","11","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Body soaps","Dollars","81","units","0","v64475005","1.1.3.213","50","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Oral hygiene products","Dollars","81","units","0","v64475006","1.1.3.214","71","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Disposable diapers","Dollars","81","units","0","v64475007","1.1.3.215","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other personal care supplies and equipment","Dollars","81","units","0","v64475008","1.1.3.216","186","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Personal care services","Dollars","81","units","0","v64475009","1.1.3.217","1076","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Hair grooming services","Dollars","81","units","0","v64475010","1.1.3.218","706","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other personal care services","Dollars","81","units","0","v64475011","1.1.3.219","370","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Recreation","Dollars","81","units","0","v54530273","1.1.3.30","6273","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Recreational equipment and related services","Dollars","81","units","0","v54530274","1.1.3.31","1438","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Sports, athletic and recreational equipment and related services","Dollars","81","units","0","v64475012","1.1.3.220","207","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Outdoor play equipment and accessories","Dollars","81","units","0","v64475013","1.1.3.221","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Children's toys","Dollars","81","units","0","v64475014","1.1.3.222","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Video game systems and accessories (excluding for computers)","Dollars","81","units","0","v64475015","1.1.3.223","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Art and craft materials","Dollars","81","units","0","v64475016","1.1.3.224","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Computer equipment and supplies","Dollars","81","units","0","v64475017","1.1.3.225","625","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Computer hardware","Dollars","81","units","0","v64475018","1.1.3.226","272","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Computer software and video game systems","Dollars","81","units","0","v64475019","1.1.3.227","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Computer supplies and other equipment","Dollars","81","units","0","v64475020","1.1.3.228","99","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Tablet computers","Dollars","81","units","0","v79417395","1.1.3.317","91","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","E-Book readers","Dollars","81","units","0","v105964454","1.1.3.321","6","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Wearable electronic devices","Dollars","81","units","0","v110620154","1.1.3.322","79","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Photographic goods and services","Dollars","81","units","0","v64475021","1.1.3.229","89","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Camcorders, cameras, parts, accessories and related equipment","Dollars","81","units","0","v1234867402","1.1.3.347","33","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Photographic services","Dollars","81","units","0","v64475023","1.1.3.231","56","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Collectors' items (e.g. stamps, coins)","Dollars","81","units","0","v64475024","1.1.3.232","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other recreational equipment","Dollars","81","units","0","v1234867395","1.1.3.348","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Home entertainment equipment and services","Dollars","81","units","0","v54530275","1.1.3.32","273","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Home entertainment equipment","Dollars","81","units","0","v64475026","1.1.3.234","236","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Audio equipment and home theatre systems","Dollars","81","units","0","v1234867398","1.1.3.349","67","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Video equipment","Dollars","81","units","0","v64475028","1.1.3.236","140","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","DVD players, Blu-Ray players and other video equipment and accessories","Dollars","81","units","0","v1234867399","1.1.3.350","17","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Televisions","Dollars","81","units","0","v1234867401","1.1.3.351","123","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Pre-recorded media, music downloads and blank audio and video media","Dollars","81","units","0","v64475033","1.1.3.241","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Home entertainment services","Dollars","81","units","0","v64475034","1.1.3.242","37","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Rental of videotapes, DVDs and video games","Dollars","81","units","0","v1234867397","1.1.3.352","","F","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Rental, maintenance, repair and services related to computers, phones, audio, video and other electronic equipment","Dollars","81","units","0","v1234867396","1.1.3.353","37","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Recreational services","Dollars","81","units","0","v54530276","1.1.3.33","3036","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Entertainment","Dollars","81","units","0","v64475037","1.1.3.245","1007","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Movie theatres","Dollars","81","units","0","v64475038","1.1.3.246","45","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Live sporting and performing arts events","Dollars","81","units","0","v64475039","1.1.3.247","214","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Admission fees to museums, zoos and other sites","Dollars","81","units","0","v64475040","1.1.3.248","53","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Television and satellite radio services (including installation, service and pay TV charges)","Dollars","81","units","0","v64475041","1.1.3.249","695","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Use of recreational facilities and fees for other recreational activities","Dollars","81","units","0","v1234867400","1.1.3.354","433","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Dues and fees for sports and recreational activities and athletic and recreational facilities","Dollars","81","units","0","v1234867405","1.1.3.355","422","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Children's camps","Dollars","81","units","0","v64475046","1.1.3.254","11","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Package trips","Dollars","81","units","0","v64475047","1.1.3.255","1510","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Other recreational services","Dollars","81","units","0","v1234867403","1.1.3.357","87","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Recreational vehicles and associated services","Dollars","81","units","0","v54530277","1.1.3.34","1526","","","","0"
"2023","Canada","2016A000011124","Average expenditure per household","Couples without children","Purchase of recreational vehicles","Dollars","81","units","0","v64475049","1.1.3.257","1132","","","","0"
